lemma,cl
spann|spanne/NOUN,13674
spar-/NOUN,13675
sparer/NOUN,13676
sparkasse/NOUN,13677
sparkassen-/NOUN,13678
sparpolitik/NOUN,13679
sparsamkeit/NOUN,13680
spartacus/NOUN,13681
spartaner/NOUN,13682
sparte/NOUN,13683
spatz/NOUN,13684
spaziergang/NOUN,13685
spazierweg/NOUN,13686
spaß/NOUN,13687
spd/NOUN,13688
spd-/NOUN,13689
special/NOUN,13690
spedition/NOUN,13691
speditionsunternehmen/NOUN,13692
speed/NOUN,13693
speicher/NOUN,13694
speicher-/NOUN,13695
speichern/NOUN,13696
speicherstadt/NOUN,13697
speicherung/NOUN,13698
speicher|speichern/NOUN,13699
speise/NOUN,13700
speisekarte/NOUN,13701
speisepilz/NOUN,13702
speisesaal/NOUN,13703
speise|speisen/NOUN,13704
speisung/NOUN,13705
spektakel/NOUN,13706
spektralklasse/NOUN,13707
spektrum/NOUN,13708
spekulant/NOUN,13709
spekulation/NOUN,13710
spende/NOUN,13711
spender/NOUN,13712
spende|spenden/NOUN,13713
sperma/NOUN,13714
spermium/NOUN,13715
sperranlage/NOUN,13716
sperre/NOUN,13717
sperren/NOUN,13718
sperrgebiet/NOUN,13719
sperrholz/NOUN,13720
sperrspannungen/NOUN,13721
sperrung/NOUN,13722
sperrzone/NOUN,13723
spezialeinheit/NOUN,13724
spezialfall/NOUN,13725
spezialform/NOUN,13726
spezialgebiet/NOUN,13727
spezialisierung/NOUN,13728
spezialist/NOUN,13729
spezialität/NOUN,13730
speziallager/NOUN,13731
spezialpapier/NOUN,13732
spezialschiff/NOUN,13733
spezies/NOUN,13734
spezifikation/NOUN,13735
sphinx/NOUN,13736
sphäre/NOUN,13737
spiegel/NOUN,13738
spiegel-online/NOUN,13739
spiegeln/NOUN,13740
spiegelung/NOUN,13741
spiegel|spiegeln/NOUN,13742
spiel/NOUN,13743
spiel-/NOUN,13744
spielart/NOUN,13745
spielball/NOUN,13746
spielbetrieb/NOUN,13747
spielchen/NOUN,13748
spielekritiker/NOUN,13749
spielen/NOUN,13750
spieler/NOUN,13751
spielerei/NOUN,13752
spielerin/NOUN,13753
spielesoftware/NOUN,13754
spielfeld/NOUN,13755
spielfilm/NOUN,13756
spielfilmproduktion/NOUN,13757
spielklasse/NOUN,13758
spiellust/NOUN,13759
spielplan/NOUN,13760
spielplatz/NOUN,13761
spielraum/NOUN,13762
spielregel/NOUN,13763
spielshow/NOUN,13764
spielstätte/NOUN,13765
spielsucht/NOUN,13766
spieltag/NOUN,13767
spielwerken/NOUN,13768
spielzeit/NOUN,13769
spielzeug/NOUN,13770
spielzeughersteller/NOUN,13771
spiel|spielen/NOUN,13772
spießer/NOUN,13773
spin/NOUN,13774
spin-off/NOUN,13775
spindel/NOUN,13776
spinne/NOUN,13777
spinner/NOUN,13778
spinnerei/NOUN,13779
spinne|spinnen/NOUN,13780
spion/NOUN,13781
spionage/NOUN,13782
spirale/NOUN,13783
spiritualität/NOUN,13784
spirituose/NOUN,13785
spital/NOUN,13786
spitz/NOUN,13787
spitzbogen/NOUN,13788
spitzbogenfenster/NOUN,13789
spitze/NOUN,13790
spitzengruppe/NOUN,13791
spitzenkandidat/NOUN,13792
spitzenreiter/NOUN,13793
spitzenteam/NOUN,13794
spitzenwert/NOUN,13795
spitzhelm/NOUN,13796
spitzname/NOUN,13797
splintholz/NOUN,13798
split/NOUN,13799
splitter/NOUN,13800
sponsor/NOUN,13801
sponsoring/NOUN,13802
sporn/NOUN,13803
sporne/NOUN,13804
sport/NOUN,13805
sport-/NOUN,13806
sportart/NOUN,13807
sportartikelhersteller/NOUN,13808
sportchef/NOUN,13809
sportclub/NOUN,13810
sportereignis/NOUN,13811
sportfunktionär/NOUN,13812
sporthalle/NOUN,13813
sportlehrer/NOUN,13814
sportler/NOUN,13815
sportlerin/NOUN,13816
sportplatz/NOUN,13817
sportschütze/NOUN,13818
sportverband/NOUN,13819
sportverein/NOUN,13820
spor|spore|sporn/NOUN,13821
spot/NOUN,13822
spott/NOUN,13823
sprach/NOUN,13824
sprach-/NOUN,13825
sprachausgaben/NOUN,13826
sprache/NOUN,13827
spracherkennung/NOUN,13828
sprachgebrauch/NOUN,13829
sprachgeschichte/NOUN,13830
sprachgruppe/NOUN,13831
sprachkenntnis/NOUN,13832
sprachkurs/NOUN,13833
sprachlehre/NOUN,13834
sprachlehrer/NOUN,13835
sprachraum/NOUN,13836
sprachrohr/NOUN,13837
sprachunterricht/NOUN,13838
sprachvariante/NOUN,13839
sprachverhalten/NOUN,13840
sprachwissenschaft/NOUN,13841
sprachwissenschaftler/NOUN,13842
sprachwurzel/NOUN,13843
sprayer/NOUN,13844
sprech-/NOUN,13845
sprechen/NOUN,13846
sprechend/NOUN,13847
sprecher/NOUN,13848
sprecherin/NOUN,13849
sprechstunde/NOUN,13850
sprengstoff/NOUN,13851
sprengstoffanschlag/NOUN,13852
sprengwirkung/NOUN,13853
sprewanenfürst/NOUN,13854
sprichwort/NOUN,13855
spring/NOUN,13856
springer/NOUN,13857
sprint/NOUN,13858
sprinterin/NOUN,13859
spritze/NOUN,13860
sproß/NOUN,13861
spruch/NOUN,13862
spruchband/NOUN,13863
spruchkammer/NOUN,13864
sprung/NOUN,13865
sprödigkeit/NOUN,13866
spuk/NOUN,13867
spule/NOUN,13868
spulenabschnitte/NOUN,13869
spule|spulen/NOUN,13870
spur/NOUN,13871
spurweite/NOUN,13872
spur|spuren/NOUN,13873
spätantike/NOUN,13874
spätaussiedler/NOUN,13875
spätfolge/NOUN,13876
spätklassizismus/NOUN,13877
spätwerk/NOUN,13878
spätwestern/NOUN,13879
sql/NOUN,13880
sram/NOUN,13881
st./NOUN,13882
staat/NOUN,13883
staatengemeinschaft/NOUN,13884
staats-/NOUN,13885
staatsangehörigkeit/NOUN,13886
staatsanleihe/NOUN,13887
staatsanwalt/NOUN,13888
staatsanwaltschaft/NOUN,13889
staatsaufsicht/NOUN,13890
staatsausgabe/NOUN,13891
staatsbedienstete/NOUN,13892
staatsbesitz/NOUN,13893
staatsbetrieb/NOUN,13894
staatsbildung/NOUN,13895
staatsbürger/NOUN,13896
staatsbürgerin/NOUN,13897
staatsbürgerschaft/NOUN,13898
staatschef/NOUN,13899
staatsdiener/NOUN,13900
staatsdienst/NOUN,13901
staatsexamen/NOUN,13902
staatsfeind/NOUN,13903
staatsflagge/NOUN,13904
staatsform/NOUN,13905
staatsgalerie/NOUN,13906
staatsgebiet/NOUN,13907
staatsgewalt/NOUN,13908
staatsgrenze/NOUN,13909
staatsmann/NOUN,13910
staatsmeister/NOUN,13911
staatsminister/NOUN,13912
staatsministerium/NOUN,13913
staatsoberhaupt/NOUN,13914
staatsoper/NOUN,13915
staatspreis/NOUN,13916
staatspräsident/NOUN,13917
staatsrat/NOUN,13918
staatsrechtslehre/NOUN,13919
staatssekretär/NOUN,13920
staatssicherheit/NOUN,13921
staatssicherheitsdienst/NOUN,13922
staatsstreich/NOUN,13923
staatstheater/NOUN,13924
staatswesen/NOUN,13925
stab/NOUN,13926
stabhochspringer/NOUN,13927
stabilisator/NOUN,13928
stabilisierung/NOUN,13929
stabilität/NOUN,13930
stabilitätskriterium/NOUN,13931
stachel/NOUN,13932
stacheldraht/NOUN,13933
stachel|stacheln/NOUN,13934
stack/NOUN,13935
stadion/NOUN,13936
stadium/NOUN,13937
stadt/NOUN,13938
stadt-/NOUN,13939
stadtanlage/NOUN,13940
stadtarchiv/NOUN,13941
stadtbahn/NOUN,13942
stadtbefestigung/NOUN,13943
stadtbevölkerung/NOUN,13944
stadtbezirk/NOUN,13945
stadtbibliothek/NOUN,13946
stadtbild/NOUN,13947
stadtbrand/NOUN,13948
stadtbücherei/NOUN,13949
stadtentwicklung/NOUN,13950
stadtgebiet/NOUN,13951
stadtgemeinde/NOUN,13952
stadtgraben/NOUN,13953
stadtgrenze/NOUN,13954
stadthaus/NOUN,13955
stadtkasse/NOUN,13956
stadtkern/NOUN,13957
stadtlandschaft/NOUN,13958
stadtmauer/NOUN,13959
stadtmitte/NOUN,13960
stadtname/NOUN,13961
stadtpalais/NOUN,13962
stadtparlament/NOUN,13963
stadtpatron/NOUN,13964
stadtplan/NOUN,13965
stadtplaner/NOUN,13966
stadtplanung/NOUN,13967
stadtrand/NOUN,13968
stadtrat/NOUN,13969
stadtrecht/NOUN,13970
stadtschloß/NOUN,13971
stadtschreiber/NOUN,13972
stadtstaat/NOUN,13973
stadtstruktur/NOUN,13974
stadtteil/NOUN,13975
stadttheater/NOUN,13976
stadttor/NOUN,13977
stadtverband/NOUN,13978
stadtverkehr/NOUN,13979
stadtverordnete/NOUN,13980
stadtverordnetenversammlung/NOUN,13981
stadtverwaltung/NOUN,13982
stadtviertel/NOUN,13983
stadtwappen/NOUN,13984
stadtwerk/NOUN,13985
stadtzentrum/NOUN,13986
staffel/NOUN,13987
staffelung/NOUN,13988
stage/NOUN,13989
stagnation/NOUN,13990
stagnationsphase/NOUN,13991
stahl/NOUN,13992
stahl-/NOUN,13993
stahlhelm/NOUN,13994
stahlproduktion/NOUN,13995
stahlrohr/NOUN,13996
stahltor/NOUN,13997
stahlwerk/NOUN,13998
stalinismus/NOUN,13999
stall/NOUN,14000
stallung/NOUN,14001
stamm/NOUN,14002
stammbaum/NOUN,14003
stammbesetzung/NOUN,14004
stammburg/NOUN,14005
stammesgruppe/NOUN,14006
stammpersonal/NOUN,14007
stammsitz/NOUN,14008
stammtorhüter/NOUN,14009
stammvater/NOUN,14010
stammzelle/NOUN,14011
stand/NOUN,14012
standard/NOUN,14013
standard-/NOUN,14014
standardisierung/NOUN,14015
standardwerk/NOUN,14016
standbild/NOUN,14017
stande/NOUN,14018
standesamt/NOUN,14019
standfläche/NOUN,14020
standhaftigkeit/NOUN,14021
standort/NOUN,14022
standpunkt/NOUN,14023
standvogel/NOUN,14024
stange/NOUN,14025
stapel/NOUN,14026
star/NOUN,14027
stark/NOUN,14028
starrachse/NOUN,14029
starrheit/NOUN,14030
start/NOUN,14031
start-/NOUN,14032
start-ups/NOUN,14033
starten/NOUN,14034
starthilfe/NOUN,14035
startmasse/NOUN,14036
startnummer/NOUN,14037
startplatz/NOUN,14038
startpunkt/NOUN,14039
startrampe/NOUN,14040
startzeitpunkt/NOUN,14041
stasi/NOUN,14042
statement/NOUN,14043
station/NOUN,14044
statist/NOUN,14045
statistik/NOUN,14046
statistikagentur/NOUN,14047
statistikbehörde/NOUN,14048
statistiker/NOUN,14049
statthalter/NOUN,14050
statthalterin/NOUN,14051
statue/NOUN,14052
statuette/NOUN,14053
status/NOUN,14054
statut/NOUN,14055
staub/NOUN,14056
staub-/NOUN,14057
staubbeutel/NOUN,14058
staubblätter/NOUN,14059
staubsauger/NOUN,14060
staubsturm/NOUN,14061
staubwolke/NOUN,14062
staudamm/NOUN,14063
stausee/NOUN,14064
stauung/NOUN,14065
steak/NOUN,14066
stechmücke/NOUN,14067
steckbrief/NOUN,14068
steckdose/NOUN,14069
stecken/NOUN,14070
stecker/NOUN,14071
steckplätze/NOUN,14072
steg/NOUN,14073
stehen/NOUN,14074
stehend/NOUN,14075
stehlen/NOUN,14076
stehplatz/NOUN,14077
steig/NOUN,14078
steigen/NOUN,14079
steiger/NOUN,14080
steigern/NOUN,14081
steigerung/NOUN,14082
steigung/NOUN,14083
steilhang/NOUN,14084
steilwand/NOUN,14085
stein/NOUN,14086
steinbecken/NOUN,14087
steinbildhauer/NOUN,14088
steinbruch/NOUN,14089
steinbrücke/NOUN,14090
steinchen/NOUN,14091
steinhaufe/NOUN,14092
steinmauer/NOUN,14093
steinoberfläche/NOUN,14094
steinpyramide/NOUN,14095
steinwerkzeug/NOUN,14096
steinzeit/NOUN,14097
stele/NOUN,14098
stelldichein/NOUN,14099
stelle/NOUN,14100
stellen/NOUN,14101
stelle|stellen/NOUN,14102
stellplatz/NOUN,14103
stellung/NOUN,14104
stellungnahme/NOUN,14105
stellungswiederholung/NOUN,14106
stellvertretend/NOUN,14107
stellvertreter/NOUN,14108
stempel/NOUN,14109
stempel|stempeln/NOUN,14110
stengel/NOUN,14111
stenograf/NOUN,14112
step/NOUN,14113
steppengebieten/NOUN,14114
sterbedatum/NOUN,14115
sterben/NOUN,14116
stern/NOUN,14117
sternbeobachtung/NOUN,14118
sternbild/NOUN,14119
sternchen/NOUN,14120
sternenkonstellation/NOUN,14121
sternhaufe/NOUN,14122
sternschnuppe/NOUN,14123
sternsystem/NOUN,14124
sternwarte/NOUN,14125
steroid/NOUN,14126
steuer/NOUN,14127
steuer-/NOUN,14128
steuerabgabe/NOUN,14129
steueraufkommen/NOUN,14130
steuerberater/NOUN,14131
steuereinnahme/NOUN,14132
steuererhöhung/NOUN,14133
steuererklärung/NOUN,14134
steuergerät/NOUN,14135
steuerhinterziehung/NOUN,14136
steuern/NOUN,14137
steuerpflichtige/NOUN,14138
steuerrecht/NOUN,14139
steuersatz/NOUN,14140
steuerstab/NOUN,14141
steuerstrafrecht/NOUN,14142
steuerung/NOUN,14143
steuerungs-/NOUN,14144
steuerungsaufgabe/NOUN,14145
steuervorteil/NOUN,14146
steuerwagen/NOUN,14147
steuerzahler/NOUN,14148
steven/NOUN,14149
stgb/NOUN,14150
stich/NOUN,14151
stichprobe/NOUN,14152
stichtag/NOUN,14153
stichwahl/NOUN,14154
stick/NOUN,14155
sticker/NOUN,14156
stickoxid/NOUN,14157
sticks/NOUN,14158
stickstoff/NOUN,14159
stiefel/NOUN,14160
stiefvater/NOUN,14161
stiege/NOUN,14162
stiel/NOUN,14163
stier/NOUN,14164
stierkampf/NOUN,14165
stift/NOUN,14166
stiften/NOUN,14167
stifter/NOUN,14168
stiftsgebiet/NOUN,14169
stiftskirche/NOUN,14170
stiftung/NOUN,14171
stiftungsurkunde/NOUN,14172
stil/NOUN,14173
stilelement/NOUN,14174
stille/NOUN,14175
stillleben/NOUN,14176
stilllegung/NOUN,14177
stillstand/NOUN,14178
stilmittel/NOUN,14179
stilrichtung/NOUN,14180
stimmabgabe/NOUN,14181
stimmband/NOUN,14182
stimme/NOUN,14183
stimmen/NOUN,14184
stimmenthaltung/NOUN,14185
stimmenzuwachs/NOUN,14186
stimme|stimmen/NOUN,14187
stimmrecht/NOUN,14188
stimmung/NOUN,14189
stimmungsumschwung/NOUN,14190
stimmzettel/NOUN,14191
stimulation/NOUN,14192
stipendiat/NOUN,14193
stipendium/NOUN,14194
stirn/NOUN,14195
stirnwand/NOUN,14196
stock/NOUN,14197
stockung/NOUN,14198
stockwerk/NOUN,14199
stoff/NOUN,14200
stoffwechselprodukt/NOUN,14201
stoiker/NOUN,14202
stolperstein/NOUN,14203
stolz/NOUN,14204
stopfen/NOUN,14205
stopp/NOUN,14206
stoppen/NOUN,14207
stoppuhr/NOUN,14208
store/NOUN,14209
stores/NOUN,14210
stories/NOUN,14211
storyboards/NOUN,14212
stoß/NOUN,14213
strafanstalt/NOUN,14214
strafbarkeit/NOUN,14215
strafe/NOUN,14216
strafen/NOUN,14217
strafexpedition/NOUN,14218
straffung/NOUN,14219
strafgesetz/NOUN,14220
strafgesetzbuch/NOUN,14221
strafmaß/NOUN,14222
strafmaßnahme/NOUN,14223
strafrecht/NOUN,14224
strafstoß/NOUN,14225
straftat/NOUN,14226
straftäter/NOUN,14227
strafverfahren/NOUN,14228
strafverfolger/NOUN,14229
strafverfolgung/NOUN,14230
strafverteidiger/NOUN,14231
strafzahlung/NOUN,14232
strahl/NOUN,14233
strahlen/NOUN,14234
strahlenschutz/NOUN,14235
strahlrichtung/NOUN,14236
strahlung/NOUN,14237
strahl|strahlen/NOUN,14238
strand/NOUN,14239
strang/NOUN,14240
strategie/NOUN,14241
strategie-/NOUN,14242
strategiespiel/NOUN,14243
strategy/NOUN,14244
stratosphärenwolke/NOUN,14245
strauch/NOUN,14246
strauß/NOUN,14247
straußenfeder/NOUN,14248
straße/NOUN,14249
straßen-/NOUN,14250
straßenbahn/NOUN,14251
straßenbahnnetz/NOUN,14252
straßenbahnnetzen/NOUN,14253
straßenbahnstrecke/NOUN,14254
straßenbahnwagen/NOUN,14255
straßenbau/NOUN,14256
straßenbrücke/NOUN,14257
straßendorf/NOUN,14258
straßenführung/NOUN,14259
straßenkampf/NOUN,14260
straßenkilometer/NOUN,14261
straßenlauf/NOUN,14262
straßenname/NOUN,14263
straßennetz/NOUN,14264
straßenrennen/NOUN,14265
straßenschild/NOUN,14266
straßentunnel/NOUN,14267
straßenverbindung/NOUN,14268
straßenverkehr/NOUN,14269
straßenzug/NOUN,14270
streaming/NOUN,14271
streben/NOUN,14272
strebe|streben/NOUN,14273
strecke/NOUN,14274
streckenabschnitt/NOUN,14275
streckenbegrenzung/NOUN,14276
streckennetz/NOUN,14277
streckenverlängerung/NOUN,14278
streich/NOUN,14279
streichholz/NOUN,14280
streichquartett/NOUN,14281
streichung/NOUN,14282
streifen/NOUN,14283
streifzug/NOUN,14284
streik/NOUN,14285
streikaufruf/NOUN,14286
streit/NOUN,14287
streiter/NOUN,14288
streiterei/NOUN,14289
streitfall/NOUN,14290
streitfrage/NOUN,14291
streitigkeit/NOUN,14292
streitkraft/NOUN,14293
streitmacht/NOUN,14294
streitpartei/NOUN,14295
strenge/NOUN,14296
streubesitz/NOUN,14297
streufelder/NOUN,14298
streuung/NOUN,14299
streß/NOUN,14300
strich/NOUN,14301
strichelung/NOUN,14302
strick/NOUN,14303
strike/NOUN,14304
stringtheorie/NOUN,14305
strips/NOUN,14306
striptease/NOUN,14307
stroh/NOUN,14308
strohmann/NOUN,14309
strom/NOUN,14310
strom-/NOUN,14311
stromabnehmer/NOUN,14312
stromerzeugung/NOUN,14313
stromflusses/NOUN,14314
stromkreislauf/NOUN,14315
stromleitung/NOUN,14316
strommast/NOUN,14317
stromnetz/NOUN,14318
stromschlag/NOUN,14319
stromstärke/NOUN,14320
stromversorger/NOUN,14321
stromversorgung/NOUN,14322
strophe/NOUN,14323
strudel/NOUN,14324
struktur/NOUN,14325
struktur-/NOUN,14326
strukturelement/NOUN,14327
strukturierung/NOUN,14328
strukturproteine/NOUN,14329
strukturreform/NOUN,14330
strychnin/NOUN,14331
strömen/NOUN,14332
strömung/NOUN,14333
stube/NOUN,14334
stuck/NOUN,14335
stuckdecke/NOUN,14336
stuckdekor/NOUN,14337
student/NOUN,14338
studentenlieder/NOUN,14339
studentenprotest/NOUN,14340
studentenschaft/NOUN,14341
studentenverbindung/NOUN,14342
studentin/NOUN,14343
studie/NOUN,14344
studien-/NOUN,14345
studienaufenthalt/NOUN,14346
studienbetrieb/NOUN,14347
studienergebnis/NOUN,14348
studienfreundes/NOUN,14349
studiengang/NOUN,14350
studiengebühr/NOUN,14351
studienjahr/NOUN,14352
studienplatz/NOUN,14353
studienprogramm/NOUN,14354
studienrat/NOUN,14355
studienreise/NOUN,14356
studienzeit/NOUN,14357
studierende/NOUN,14358
studie|studium/NOUN,14359
studio/NOUN,14360
studioalben/NOUN,14361
studioalbum/NOUN,14362
studiobühne/NOUN,14363
studium/NOUN,14364
stufe/NOUN,14365
stufenleiter/NOUN,14366
stufenwechsel/NOUN,14367
stuhl/NOUN,14368
stunde/NOUN,14369
stundenplan/NOUN,14370
stundenweltrekord/NOUN,14371
stunde|stunden/NOUN,14372
sturm/NOUN,14373
sturz/NOUN,14374
stute/NOUN,14375
stutzen/NOUN,14376
stäbchen/NOUN,14377
städtchen/NOUN,14378
städte-/NOUN,14379
städter/NOUN,14380
ställe/NOUN,14381
ständchen/NOUN,14382
ständegesellschaft/NOUN,14383
ständeversammlung/NOUN,14384
stängelblätter/NOUN,14385
stärke/NOUN,14386
stärke|stärken/NOUN,14387
stärkung/NOUN,14388
stätte/NOUN,14389
störeinflüsse/NOUN,14390
stören/NOUN,14391
störenfried/NOUN,14392
störer/NOUN,14393
störfall/NOUN,14394
störsender/NOUN,14395
störung/NOUN,14396
stück/NOUN,14397
stückchen/NOUN,14398
stückzahl/NOUN,14399
stündlein/NOUN,14400
stürmen/NOUN,14401
stürmer/NOUN,14402
stürzen/NOUN,14403
stütze/NOUN,14404
stützen/NOUN,14405
stütze|stützen/NOUN,14406
stützpfeiler/NOUN,14407
stützpunkt/NOUN,14408
stützung/NOUN,14409
subgenre/NOUN,14410
subjekt/NOUN,14411
subjektivität/NOUN,14412
subsistenzwirtschaft/NOUN,14413
subskribent/NOUN,14414
substantiv/NOUN,14415
substanz/NOUN,14416
substitution/NOUN,14417
substraten/NOUN,14418
suburbanisierung/NOUN,14419
subvention/NOUN,14420
subventionierung/NOUN,14421
subversion/NOUN,14422
such-/NOUN,14423
suchanfrage/NOUN,14424
suchbegriff/NOUN,14425
suchdienst/NOUN,14426
suche/NOUN,14427
suchen/NOUN,14428
sucher/NOUN,14429
suchern/NOUN,14430
suchfunktion/NOUN,14431
suchmaschine/NOUN,14432
suchtrupp/NOUN,14433
sudetendeutsche/NOUN,14434
suffraganbistum/NOUN,14435
sufismus/NOUN,14436
suggestion/NOUN,14437
suite/NOUN,14438
suizid/NOUN,14439
sultan/NOUN,14440
sultanat/NOUN,14441
summe/NOUN,14442
summer/NOUN,14443
sumpf/NOUN,14444
sumpfgebiet/NOUN,14445
super/NOUN,14446
supercup/NOUN,14447
superheld/NOUN,14448
superiorität/NOUN,14449
superkraft/NOUN,14450
superlativ/NOUN,14451
supermarkt/NOUN,14452
supernova/NOUN,14453
superzelle/NOUN,14454
suppe/NOUN,14455
supplement/NOUN,14456
support/NOUN,14457
supporter/NOUN,14458
surf/NOUN,14459
surfen/NOUN,14460
surfer/NOUN,14461
surrealismus/NOUN,14462
surrealist/NOUN,14463
suspendierung/NOUN,14464
swing/NOUN,14465
sylter/NOUN,14466
symbiose/NOUN,14467
symbol/NOUN,14468
symbolik/NOUN,14469
symbolum/NOUN,14470
symmetrie/NOUN,14471
sympathie/NOUN,14472
sympathiebekundung/NOUN,14473
sympathisant/NOUN,14474
symphonie/NOUN,14475
symphonieorchester/NOUN,14476
symposion|symposium/NOUN,14477
symposium/NOUN,14478
symptom/NOUN,14479
symptomatik/NOUN,14480
synagoge/NOUN,14481
synapomorphie/NOUN,14482
synapsen/NOUN,14483
synchron/NOUN,14484
synchronisation/NOUN,14485
synchronisierung/NOUN,14486
syndikus/NOUN,14487
syndrom/NOUN,14488
synkope/NOUN,14489
synkretismus/NOUN,14490
synode/NOUN,14491
synonym/NOUN,14492
synonym|synonyme/NOUN,14493
synopse/NOUN,14494
syntax/NOUN,14495
synthese/NOUN,14496
synthesis/NOUN,14497
synthesizer/NOUN,14498
synthetisierung/NOUN,14499
system/NOUN,14500
system-/NOUN,14501
systematik/NOUN,14502
systematiker/NOUN,14503
systembus/NOUN,14504
szenario/NOUN,14505
szene/NOUN,14506
szene-/NOUN,14507
szenerie/NOUN,14508
szepter/NOUN,14509
säbel/NOUN,14510
sägen/NOUN,14511
sägewerk/NOUN,14512
säkularisation/NOUN,14513
sänger/NOUN,14514
sängerin/NOUN,14515
sättigung/NOUN,14516
säuberung/NOUN,14517
säuberungswelle/NOUN,14518
säugerarten/NOUN,14519
säugetier/NOUN,14520
säugetierart/NOUN,14521
säugling/NOUN,14522
säuglingsmilch/NOUN,14523
säule/NOUN,14524
säulenordnung/NOUN,14525
säulenordnungen/NOUN,14526
säumen/NOUN,14527
säure/NOUN,14528
söldner/NOUN,14529
süd/NOUN,14530
süd-/NOUN,14531
südafrikaner/NOUN,14532
südamerika/NOUN,14533
südasien/NOUN,14534
süden/NOUN,14535
südfassade/NOUN,14536
südgrenze/NOUN,14537
südhalbkugel/NOUN,14538
südhang/NOUN,14539
süditaliener/NOUN,14540
südkoreaner/NOUN,14541
südküste/NOUN,14542
südostasien/NOUN,14543
südosten/NOUN,14544
südpol/NOUN,14545
südrand/NOUN,14546
südsee/NOUN,14547
südseite/NOUN,14548
südspitze/NOUN,14549
südturm/NOUN,14550
südufer/NOUN,14551
südwestecke/NOUN,14552
südwesten/NOUN,14553
südwestflanke/NOUN,14554
südwestteil/NOUN,14555
sülze/NOUN,14556
sümmchen/NOUN,14557
sünde/NOUN,14558
sünder/NOUN,14559
süß/NOUN,14560
süßgewässern/NOUN,14561
süßigkeit/NOUN,14562
süßspeise/NOUN,14563
süßware/NOUN,14564
süßwasser/NOUN,14565
süßwasserfisch/NOUN,14566
süßwasserquelle/NOUN,14567
süßwassersee/NOUN,14568
t/NOUN,14569
tabak/NOUN,14570
tabelle/NOUN,14571
tabellenplatz/NOUN,14572
tabernakel/NOUN,14573
tablett/NOUN,14574
tablette/NOUN,14575
tabu/NOUN,14576
tachometer/NOUN,14577
tachymeter/NOUN,14578
tackle/NOUN,14579
tadel/NOUN,14580
tafel/NOUN,14581
tafelbild/NOUN,14582
tafelrunde/NOUN,14583
tag/NOUN,14584
tagebuch/NOUN,14585
tagen/NOUN,14586
tages-/NOUN,14587
tagesangriffe/NOUN,14588
tagesgeschäft/NOUN,14589
tageshöchsttemperatur/NOUN,14590
tageslicht/NOUN,14591
tagesschau/NOUN,14592
tageszeit/NOUN,14593
tageszeitenklima/NOUN,14594
tageszeitung/NOUN,14595
tagewerk/NOUN,14596
tagung/NOUN,14597
tagungs-/NOUN,14598
tagungsort/NOUN,14599
tagungsstätte/NOUN,14600
takt/NOUN,14601
taktfrequenz/NOUN,14602
taktieren/NOUN,14603
taktik/NOUN,14604
taktrate/NOUN,14605
taktschiebeverfahren/NOUN,14606
taktung/NOUN,14607
tal/NOUN,14608
talabschnitt/NOUN,14609
talaue/NOUN,14610
talboden/NOUN,14611
taleinschnitt/NOUN,14612
talent/NOUN,14613
talfahrt/NOUN,14614
talg/NOUN,14615
talgletscher/NOUN,14616
taliban/NOUN,14617
talk/NOUN,14618
talkessel/NOUN,14619
talkshow/NOUN,14620
tallandschaft/NOUN,14621
talrand/NOUN,14622
talsperre/NOUN,14623
talstufe/NOUN,14624
tampere/NOUN,14625
tank/NOUN,14626
tanker/NOUN,14627
tankstelle/NOUN,14628
tankwagen/NOUN,14629
tanne/NOUN,14630
tann|tanne/NOUN,14631
tans/NOUN,14632
tante/NOUN,14633
tanz/NOUN,14634
tanzbühne/NOUN,14635
tanzen/NOUN,14636
tanzkunst/NOUN,14637
tanzkurs/NOUN,14638
tanzlehrer/NOUN,14639
tanzmusik/NOUN,14640
tanzschule/NOUN,14641
tanzstil/NOUN,14642
tapet/NOUN,14643
tapferkeit/NOUN,14644
tapferkeitsmedaille/NOUN,14645
target/NOUN,14646
tarif/NOUN,14647
tarif-/NOUN,14648
tarifvertrag/NOUN,14649
tarifzone/NOUN,14650
tarnung/NOUN,14651
tasche/NOUN,14652
taschenbuch/NOUN,14653
taschengeld/NOUN,14654
tasks/NOUN,14655
tasse/NOUN,14656
tastatur/NOUN,14657
taste/NOUN,14658
taste|tasten/NOUN,14659
tat/NOUN,14660
tatbestand/NOUN,14661
tatort/NOUN,14662
tatsache/NOUN,14663
tatsachenmaterial/NOUN,14664
tatwaffe/NOUN,14665
tatze/NOUN,14666
tatzeit/NOUN,14667
tau/NOUN,14668
taube/NOUN,14669
taucher/NOUN,14670
tauchschule/NOUN,14671
tauchtiefe/NOUN,14672
taufbecken/NOUN,14673
taufe/NOUN,14674
taufkapelle/NOUN,14675
taufstein/NOUN,14676
taumel/NOUN,14677
tausch/NOUN,14678
tauschbörse/NOUN,14679
tauschen/NOUN,14680
tauschhandel/NOUN,14681
tausend/NOUN,14682
tausende/NOUN,14683
tausenden/NOUN,14684
tausender/NOUN,14685
tausendstel/NOUN,14686
tautologie/NOUN,14687
tauziehen/NOUN,14688
taverne/NOUN,14689
taxa/NOUN,14690
taxe/NOUN,14691
taxi/NOUN,14692
taxifahrer/NOUN,14693
taxon/NOUN,14694
team/NOUN,14695
teamkollege/NOUN,14696
teamwork/NOUN,14697
technik/NOUN,14698
